code	address	place	lat	lon
34-3	京都市伏見区桃山町筑前台町3番地	笠置屋筑前台駐車場	34.9346221	135.7695152
34-4	京都市伏見区桃山町本多上野107番地	桃山小学校	34.932846	135.775711
34-5	京都市伏見区桃山町伊賀67番地	府営住宅桃山伊賀団地1棟(西側)	34.9300026	135.7767314
34-6	京都市伏見区桃山町本多上野78番地の15	本多上野公園	34.9314945	135.7752472
34-7	京都市伏見区桃山町伊賀60番地の9	安田武司方	34.9308601	135.7792208
35-1	京都市伏見区桃山町丹後2番地の6	京都信用金庫南桃山支店駐車場		
35-2	京都市伏見区桃山町大島38番地の2	桃山南団地17棟前	34.9238359	135.7898424
35-3	京都市伏見区桃山南大島町1番地の4	桃山南団地45棟(北側)	34.9247241	135.7865812
35-4	京都市伏見区桃山町大島38番地の515	京都市上下水道局桃山南ポンプ場		
35-5	京都市伏見区桃山町大島38番地の109	桃山南小学校(東側)	34.9265759	135.7889344
35-6	京都市伏見区桃山町大島38番地の109	桃山南小学校(西側)	34.9262328	135.7877542
35-7	京都市伏見区桃山町大島25番地の135	大島公園(東側)	34.9283254	135.7880119
35-8	京都市伏見区桃山南大島町73番地の13	武田吉正方		
35-9	京都市伏見区桃山町養斉25番地	関西電力送配電株式会社所有地	34.9280755	135.7869215
36-1	京都市伏見区桃山与五郎町1番地の93	米田周史方		
36-2	京都市伏見区桃山与五郎町1番地の4	桃山住宅13棟(南側)	34.9283755	135.7818414
36-3	京都市伏見区桃山与五郎町	桃山団地児童遊園(東側)	34.9291208	135.7820474
36-4	京都市伏見区桃山与五郎町	桃山団地児童遊園(南側)	34.9288437	135.782085
37-1	京都市伏見区桃山町日向21番地の1	府営住宅桃山日向団地3棟前	34.9402279	135.7938892
37-2	京都市伏見区桃山町西尾28番地の2	京都市上下水道局桃山ポンプ場		
37-3	京都市伏見区桃山町遠山81番地の37	北遠山公園	34.9361974	135.7907165
37-4	京都市伏見区桃山町町並58番地の7	町並公園	34.9337616	135.7937668
37-5	京都市伏見区桃山町伊庭12番地	桃山東小学校	34.9352586	135.7862539
37-6	京都市伏見区桃山紅雪町153番地	紅雪公園		
37-7	京都市伏見区桃山町和泉21番地の1	濱中ガレージ	34.9333625	135.7872823
37-8	京都市伏見区桃山町山ノ下55番地の23	山ノ下公園	34.9394509	135.7950734
37-9	京都市伏見区桃山町因幡31番地の4	因幡公園	34.9331242	135.7907195
38-1	京都市伏見区石田森西24番地	石田小学校(南門)	34.9395092	135.8014283
38-2	京都市伏見区石田西ノ坪1番地	石田団地バス停前	34.9369439	135.7998565
38-3	京都市伏見区石田桜木3番地	醍醐石田団地南側入口	34.9362444	135.7995264
38-4	京都市伏見区石田桜木3番地	醍醐石田団地6棟(東側)	34.9353561	135.8004276
38-5	京都市伏見区石田森南町34番地	醍醐石田団地27棟(北側)	34.9380665	135.8026361
38-6	京都市伏見区石田西ノ坪1番地	桜木こども園2号館(東側)	34.9368735	135.8011976
38-7	京都市伏見区石田桜木3番地	醍醐石田団地集会所(管理事務所前)	34.9357079	135.8007495
39-1	京都市伏見区石田内里町1番地の1	石田西市営住宅4棟(西側)	34.9408942	135.8085877
39-2	京都市伏見区石田内里町21番地の1	石田西市営住宅6棟(東側)	34.9402595	135.8091095
39-3	京都市伏見区石田大受町79番地	大受町町内会管理公園	34.9412115	135.8055506
39-4	京都市伏見区石田大山町5番地の2	石田東市営住宅5棟(北側)	34.9397124	135.8094617
