code	address	place	lat	lon
24-6	京都市左京区八瀬近衛町354	近衛公園(西側)	35.0792966	135.8181716
24-7	京都市左京区八瀬近衛町	「左京土木みどり事務所管理地 (八瀬甲賀小路バス停付近)	35.0766143	135.8157643
25-1	京都市左京区岩倉中河原町67	岩倉中河原公園(南側)	35.0705491	135.7802842
25-2	京都市左京区岩倉忠在地町823	洛北中学校(西側北)	35.0709325	135.7868964
25-3	京都市左京区岩倉忠在地町	岩倉東公園(南側)	35.0685351	135.7882695
25-4	京都市左京区岩倉幡枝町	幡枝庄田公園(南側)	35.0649525	135.770696
25-5	京都市左京区岩倉北桑原町85	西日本電信電話(株) 京都支店岩倉別館(西側)	35.0680143	135.7819413
25-6	京都市左京区岩倉北池田町66	岩倉池田公園(南側)	35.0645173	135.7764386
25-7	京都市左京区岩倉北四ノ坪町33	岩倉南小学校(東側)	35.0669409	135.7848976
25-8	京都市左京区岩倉大鷺町529	同志社中学校・高等学校友愛寮跡地		
25-9	京都市左京区岩倉三笠町	中下在地公園(西側)	35.0700236	135.7844824
25-10	京都市左京区岩倉幡枝町2450	幡枝石清水公園(東側)	35.0674552	135.7709428
25-11	京都市左京区岩倉大鷺町520	同志社中学校・高等学校グラウンド (南側)	35.0645959	135.7864492
25-12	京都市左京区南河原町	岩倉南公園(東南角)	35.0676525	135.7793184
26-1	京都市左京区岩倉中町	左京土木みどり事務所管理地(長谷別れバス停付近)	35.0734749	135.7895998
26-2	京都市左京区岩倉中町	中町公園(南側)	35.0746471	135.7897392
26-3	京都市左京区岩倉中町403	京都市岩倉地域包括支援センター	35.0751736	135.7879798
26-4	京都市左京区岩倉忠在地町221	明徳小学校(東側)	35.0751734	135.7868854
26-5	京都市左京区岩倉長谷町1930	長谷土田公園(東側)	35.077124	135.7944589
26-6	京都市左京区岩倉忠在地町169	いわくら病院稲門寮(西側)	35.0770875	135.7856516
26-7	京都市左京区岩倉上蔵町120	【岩倉公園(東側)	35.0791778	135.7824901
26-8	京都市左京区岩倉上蔵町12	府営住宅岩倉団地(東側)	35.0778728	135.7818894
26-9	京都市左京区岩倉忠在地町548	京都中央信用金庫岩倉支店駐車場	35.0739021	135.7872587
26-10	京都市左京区岩倉花園町541-9	花園東公園(西側)	35.0726765	135.7961316
26-11	京都市左京区岩倉三宅町	「叡山電鉄鞍馬線八幡前2号踏切(東側)	35.068027	135.7921103
27-1	京都市左京区岩倉忠在地町23	忠在地中公園(北側)	35.0755158	135.7873575
