source_date	entity_type	jis_code	parent_jis_code	pref_code	pref_name	district_name	name	name_kana	full_name	name_romaji
2025-10-01	municipality	14366	14000	14	神奈川県	足柄上郡	開成町	かいせいまち	神奈川県 開成町	kaisei-cho
2025-10-01	municipality	14382	14000	14	神奈川県	足柄下郡	箱根町	はこねまち	神奈川県 箱根町	hakone-cho
2025-10-01	municipality	14383	14000	14	神奈川県	足柄下郡	真鶴町	まなづるまち	神奈川県 真鶴町	manazuru-cho
2025-10-01	municipality	14384	14000	14	神奈川県	足柄下郡	湯河原町	ゆがわらまち	神奈川県 湯河原町	yugawara-cho
2025-10-01	municipality	14401	14000	14	神奈川県	愛甲郡	愛川町	あいかわまち	神奈川県 愛川町	aikawa-cho
2025-10-01	municipality	14402	14000	14	神奈川県	愛甲郡	清川村	きよかわむら	神奈川県 清川村	kiyokawa-mura
2025-10-01	prefecture	15000		15	新潟県		新潟県	にいがたけん	新潟県	niigata-ken
2025-10-01	municipality	15100	15000	15	新潟県		新潟市	にいがたし	新潟県 新潟市	niigata-shi
2025-10-01	municipality	15202	15000	15	新潟県		長岡市	ながおかし	新潟県 長岡市	nagaoka-shi
2025-10-01	municipality	15204	15000	15	新潟県		三条市	さんじょうし	新潟県 三条市	sanjo-shi
2025-10-01	municipality	15205	15000	15	新潟県		柏崎市	かしわざきし	新潟県 柏崎市	kashiwazaki-shi
2025-10-01	municipality	15206	15000	15	新潟県		新発田市	しばたし	新潟県 新発田市	shibata-shi
2025-10-01	municipality	15208	15000	15	新潟県		小千谷市	おぢやし	新潟県 小千谷市	ojiya-shi
2025-10-01	municipality	15209	15000	15	新潟県		加茂市	かもし	新潟県 加茂市	kamo-shi
2025-10-01	municipality	15210	15000	15	新潟県		十日町市	とおかまちし	新潟県 十日町市	tokamachi-shi
2025-10-01	municipality	15211	15000	15	新潟県		見附市	みつけし	新潟県 見附市	mitsuke-shi
2025-10-01	municipality	15212	15000	15	新潟県		村上市	むらかみし	新潟県 村上市	murakami-shi
2025-10-01	municipality	15213	15000	15	新潟県		燕市	つばめし	新潟県 燕市	tsubame-shi
2025-10-01	municipality	15216	15000	15	新潟県		糸魚川市	いといがわし	新潟県 糸魚川市	itoigawa-shi
2025-10-01	municipality	15217	15000	15	新潟県		妙高市	みょうこうし	新潟県 妙高市	myoko-shi
2025-10-01	municipality	15218	15000	15	新潟県		五泉市	ごせんし	新潟県 五泉市	gosen-shi
2025-10-01	municipality	15222	15000	15	新潟県		上越市	じょうえつし	新潟県 上越市	joetsu-shi
